CustomerID,total_spend,avg_order_value,num_transactions,num_products,first_purchase,last_purchase,lifespan_days
15630,1180.4,393.46666666666664,3,57,2011-05-19 10:16:00,2011-10-25 15:36:00,159
15632,3147.31,314.73100000000005,10,107,2011-03-10 08:29:00,2011-11-24 09:51:00,259
15634,243.55,243.55,1,15,2011-11-22 16:28:00,2011-11-22 16:28:00,0
15636,724.76,362.38,2,20,2011-03-02 14:50:00,2011-09-11 11:17:00,192
15637,223.36,223.36,1,15,2011-10-18 08:28:00,2011-10-18 08:28:00,0
15638,-94.0,-94.0,1,2,2011-02-11 15:12:00,2011-02-11 15:12:00,0
15639,425.32,425.32,1,25,2011-07-28 14:30:00,2011-07-28 14:30:00,0
15640,12433.34,731.3729411764706,17,241,2010-12-02 15:40:00,2011-12-05 14:35:00,367
15641,1887.2,471.8,4,102,2010-12-15 14:45:00,2011-08-26 14:04:00,253
15643,647.4,107.90000000000002,6,31,2011-03-02 14:34:00,2011-06-13 17:19:00,103
15644,813.0,203.24999999999997,4,166,2011-03-23 15:37:00,2011-06-26 14:54:00,94
15645,612.01,612.01,1,50,2011-11-21 11:55:00,2011-11-21 11:55:00,0
15646,425.14000000000004,106.285,4,35,2010-12-02 16:59:00,2011-07-05 09:53:00,214
15648,599.9,149.975,4,24,2011-03-17 18:59:00,2011-05-19 15:53:00,62
15649,816.0,408.0,2,1,2010-12-07 10:06:00,2011-01-07 13:34:00,31
15651,646.3,215.4333333333333,3,27,2011-03-24 08:56:00,2011-11-03 08:41:00,223
15652,337.74,337.74,1,21,2011-09-09 14:22:00,2011-09-09 14:22:00,0
15653,877.4399999999999,438.71999999999997,2,4,2011-08-16 09:50:00,2011-09-08 10:49:00,23
15654,922.53,461.26500000000004,2,15,2011-11-13 15:15:00,2011-11-30 13:08:00,16
15655,511.32,255.66000000000003,2,34,2011-04-10 15:25:00,2011-04-20 16:28:00,10
15656,748.5,187.125,4,46,2011-02-28 15:32:00,2011-10-25 14:56:00,238
15657,30.0,30.0,1,1,2011-11-17 12:19:00,2011-11-17 12:19:00,0
15658,958.9,119.8625,8,40,2010-12-02 10:53:00,2011-06-02 15:22:00,182
15659,306.45,306.45000000000005,1,11,2011-10-27 09:23:00,2011-10-27 09:23:00,0
15660,1552.01,129.33416666666665,12,55,2010-12-09 09:49:00,2011-11-14 16:58:00,340
15661,309.8,154.9,2,4,2011-01-05 12:32:00,2011-01-26 13:56:00,21
15663,138.14,138.14,1,9,2011-08-25 15:50:00,2011-08-25 15:50:00,0
15664,358.63,179.315,2,19,2010-12-15 17:05:00,2011-10-20 10:57:00,308
15665,2242.01,1121.005,2,92,2011-04-10 15:09:00,2011-06-24 14:57:00,74
15667,301.32,301.32000000000005,1,13,2011-10-31 10:56:00,2011-10-31 10:56:00,0
15668,76.32000000000001,76.32000000000001,1,1,2011-05-06 10:39:00,2011-05-06 10:39:00,0
15669,677.69,135.538,5,31,2011-03-21 09:13:00,2011-10-30 16:03:00,223
15670,173.05,173.05,1,12,2011-02-16 10:50:00,2011-02-16 10:50:00,0
15671,2635.4900000000002,263.549,10,52,2011-03-14 09:37:00,2011-11-21 12:43:00,252
15673,2881.02,720.255,4,107,2011-01-16 16:25:00,2011-09-12 16:12:00,238
15674,1744.02,218.00249999999997,8,88,2011-03-30 09:19:00,2011-09-27 15:17:00,181
15675,323.69,107.89666666666666,3,20,2011-03-04 14:21:00,2011-09-19 13:48:00,198
15676,3324.09,664.818,5,191,2011-03-01 10:19:00,2011-11-30 17:39:00,274
15677,657.23,657.23,1,33,2011-10-21 15:36:00,2011-10-21 15:36:00,0
15678,352.7,352.70000000000005,1,12,2011-10-18 09:25:00,2011-10-18 09:25:00,0
15679,781.28,195.32000000000002,4,98,2011-06-10 08:24:00,2011-11-15 16:19:00,158
15680,1333.68,444.55999999999995,3,61,2010-12-08 14:43:00,2011-11-30 13:46:00,356
15681,946.36,157.72666666666666,6,32,2011-03-04 13:46:00,2011-11-21 13:25:00,261
15683,193.75,193.75,1,10,2011-08-14 12:56:00,2011-08-14 12:56:00,0
15687,2981.5,271.04545454545456,11,119,2011-01-13 15:13:00,2011-12-01 08:33:00,321
15689,254.1,127.05,2,8,2010-12-13 09:57:00,2011-08-12 09:37:00,241
15690,239.76,119.88,2,19,2011-08-31 11:40:00,2011-12-05 15:59:00,96
15691,136.8,136.8,1,2,2011-04-01 15:13:00,2011-04-01 15:13:00,0
15692,191.04,191.03999999999996,1,12,2011-11-11 14:12:00,2011-11-11 14:12:00,0
15694,6423.6,428.23999999999995,15,42,2010-12-02 07:49:00,2011-12-09 09:44:00,372
15695,409.98,204.99,2,22,2011-03-18 08:31:00,2011-03-18 08:32:00,0
15696,2644.46,220.37166666666667,12,140,2011-01-17 11:24:00,2011-11-06 14:02:00,293
15699,309.65,309.6499999999999,1,18,2011-11-22 08:26:00,2011-11-22 08:26:00,0
15700,664.03,221.34333333333336,3,85,2011-06-19 15:36:00,2011-06-20 16:53:00,1
15701,1542.14,385.53499999999997,4,193,2011-08-21 12:36:00,2011-12-07 14:39:00,108
15703,211.5,211.5,1,5,2011-03-20 10:51:00,2011-03-20 10:51:00,0
15704,2293.62,573.405,4,79,2011-05-08 12:42:00,2011-07-22 13:35:00,75
15705,143.1,143.10000000000002,1,6,2011-05-22 15:37:00,2011-05-22 15:37:00,0
15706,1001.8100000000001,143.1157142857143,7,50,2011-08-15 14:32:00,2011-10-11 10:14:00,56
15707,945.58,236.39499999999995,4,126,2011-09-14 14:19:00,2011-11-04 14:35:00,51
15708,3329.7200000000003,302.70181818181817,11,124,2010-12-05 10:25:00,2011-10-30 10:54:00,329
15709,133.25,133.25,1,6,2011-03-01 10:38:00,2011-03-01 10:38:00,0
15712,1072.3600000000001,214.47199999999998,5,41,2011-02-25 11:32:00,2011-11-30 14:09:00,278
15713,346.75,115.58333333333333,3,18,2010-12-08 15:16:00,2011-07-19 13:34:00,222
15714,330.88,165.43999999999997,2,34,2011-09-23 11:25:00,2011-11-28 11:26:00,66
15716,1118.81,279.7025,4,101,2010-12-05 12:26:00,2011-07-17 11:59:00,223
15717,150.3,150.3,1,7,2011-04-19 13:21:00,2011-04-19 13:21:00,0
15719,5043.96,360.28285714285715,14,299,2011-01-06 12:31:00,2011-11-07 12:29:00,304
15720,598.73,598.73,1,128,2011-11-15 14:48:00,2011-11-15 14:48:00,0
15721,507.08,507.08,1,80,2011-11-28 12:14:00,2011-11-28 12:14:00,0
15722,2181.21,363.535,6,47,2011-02-22 12:24:00,2011-11-04 11:43:00,254
15723,203.1,203.10000000000002,1,37,2010-12-10 11:12:00,2010-12-10 11:12:00,0
15724,212.3,70.76666666666667,3,11,2011-02-28 10:40:00,2011-05-22 14:40:00,83
15725,415.25,415.25,1,32,2011-11-24 14:51:00,2011-11-24 14:51:00,0
15727,5178.96,739.8514285714284,7,213,2010-12-15 15:47:00,2011-11-23 12:36:00,342
15728,-134.8,-134.8,1,4,2011-10-21 14:03:00,2011-10-21 14:03:00,0
15729,62.0,31.0,2,5,2011-05-11 12:36:00,2011-05-25 16:43:00,14
15730,1108.38,277.095,4,68,2011-05-17 12:43:00,2011-10-05 12:31:00,140
15732,294.12,147.05999999999997,2,13,2010-12-02 15:00:00,2011-05-11 14:24:00,159
15733,162.3,162.3,1,10,2011-03-02 09:05:00,2011-03-02 09:05:00,0
15734,1339.45,669.725,2,25,2011-05-23 14:59:00,2011-08-17 10:50:00,85
15737,1121.21,93.43416666666667,12,60,2011-04-11 10:01:00,2011-11-25 11:21:00,228
15738,4788.77,252.0405263157895,19,46,2010-12-02 12:50:00,2011-11-21 08:26:00,353
15739,449.12,449.12,1,8,2011-10-04 13:42:00,2011-10-04 13:42:00,0
15740,154.88,154.88000000000002,1,9,2011-10-21 14:29:00,2011-10-21 14:29:00,0
15743,784.46,196.11500000000004,4,59,2011-06-08 10:14:00,2011-11-23 17:19:00,168
15744,34.8,34.8,1,3,2011-09-23 09:52:00,2011-09-23 09:52:00,0
15745,1071.24,178.54,6,57,2011-04-17 13:04:00,2011-12-01 11:18:00,227
15746,182.96,91.48000000000002,2,28,2011-07-28 15:21:00,2011-07-28 15:27:00,0
15747,974.04,324.67999999999995,3,52,2011-06-20 11:30:00,2011-11-27 12:26:00,160
15748,149.31,149.30999999999997,1,19,2011-10-30 12:51:00,2011-10-30 12:51:00,0
15749,21535.9,5383.975,4,6,2011-01-11 12:55:00,2011-04-18 13:20:00,97
15750,2451.23,272.3588888888888,9,214,2010-12-08 10:36:00,2011-12-07 12:34:00,364
15752,2628.93,328.61625,8,236,2010-12-02 09:43:00,2011-10-31 11:37:00,333
15753,79.2,79.2,1,1,2011-02-08 12:41:00,2011-02-08 12:41:00,0
15754,455.67,113.9175,4,24,2011-04-07 12:24:00,2011-10-20 11:44:00,195
15755,2318.88,289.86,8,127,2011-02-18 11:53:00,2011-12-08 18:59:00,293
15756,532.96,133.24,4,160,2011-04-04 14:00:00,2011-10-09 13:30:00,187
15757,714.42,357.21000000000004,2,43,2011-05-06 11:40:00,2011-10-05 12:14:00,152
15758,205.25,205.25,1,9,2011-11-15 10:48:00,2011-11-15 10:48:00,0
15759,253.04,84.34666666666668,3,5,2010-12-16 15:29:00,2011-05-05 15:13:00,139
15762,583.75,291.875,2,37,2011-09-23 15:17:00,2011-10-05 16:15:00,12
15763,1048.67,349.5566666666667,3,58,2011-09-23 12:10:00,2011-11-08 09:44:00,45
15764,3245.47,324.5469999999999,10,150,2011-03-08 09:23:00,2011-09-19 16:16:00,195
15766,315.06,315.05999999999995,1,11,2011-10-06 17:03:00,2011-10-06 17:03:00,0
15768,581.8299999999999,145.45749999999998,4,24,2011-04-28 09:20:00,2011-08-16 10:48:00,110
15769,51823.72,1787.024827586207,29,26,2010-12-03 15:16:00,2011-12-02 13:52:00,363
15773,635.6800000000001,635.6800000000001,1,10,2011-12-04 12:48:00,2011-12-04 12:48:00,0
15774,270.8,270.79999999999995,1,25,2011-10-02 12:04:00,2011-10-02 12:04:00,0
15775,104.9,104.9,1,7,2011-04-08 12:56:00,2011-04-08 12:56:00,0
15776,241.62,241.61999999999998,1,18,2011-07-29 13:46:00,2011-07-29 13:46:00,0
15777,1021.61,204.322,5,18,2010-12-13 16:38:00,2011-04-12 16:43:00,120
15780,475.28000000000003,158.42666666666665,3,26,2010-12-17 11:43:00,2011-06-09 12:01:00,174
15781,333.56,83.39,4,20,2011-02-07 09:15:00,2011-11-14 14:57:00,280
15782,2593.94,648.4850000000001,4,34,2011-09-11 14:29:00,2011-11-30 10:49:00,79
15783,246.3,246.3,1,14,2011-11-29 09:50:00,2011-11-29 09:50:00,0
15785,2303.75,287.96875000000006,8,58,2011-02-17 14:17:00,2011-11-10 12:08:00,265
15786,4834.2,966.8400000000001,5,257,2011-08-17 13:33:00,2011-10-27 10:53:00,70
15787,948.05,316.01666666666665,3,156,2011-10-09 13:11:00,2011-11-13 14:55:00,35
15789,351.3,351.3,1,25,2010-12-16 14:35:00,2010-12-16 14:35:00,0
15790,220.85,220.85,1,34,2011-11-29 14:53:00,2011-11-29 14:53:00,0
15791,1604.44,534.8133333333333,3,66,2011-05-19 15:15:00,2011-10-27 10:14:00,160
15793,948.96,237.23999999999998,4,6,2011-03-16 10:45:00,2011-11-30 15:08:00,259
15795,610.01,610.01,1,42,2011-07-13 10:43:00,2011-07-13 10:43:00,0
15796,2666.61,266.66100000000006,10,71,2011-02-10 15:40:00,2011-12-08 19:55:00,301
15797,2207.4,551.85,4,8,2011-01-24 15:47:00,2011-08-18 17:04:00,206
15799,884.14,294.7133333333333,3,94,2011-01-09 15:13:00,2011-09-25 12:46:00,258
15800,699.08,349.53999999999996,2,116,2011-04-07 12:39:00,2011-08-24 14:23:00,139
15801,1042.19,260.54749999999996,4,61,2011-08-22 09:53:00,2011-10-24 13:52:00,63
15802,-451.42,-150.47333333333333,3,1,2011-07-20 11:23:00,2011-07-20 11:40:00,0
15803,415.82000000000005,415.82000000000005,1,8,2011-10-19 14:56:00,2011-10-19 14:56:00,0
15804,3848.55,202.55526315789476,19,170,2011-05-25 10:12:00,2011-12-09 12:31:00,198
15805,5452.17,272.6085,20,220,2010-12-10 09:33:00,2011-11-16 16:32:00,341
15806,784.58,261.52666666666664,3,24,2011-03-08 09:24:00,2011-10-24 14:35:00,230
15807,903.9,301.3,3,48,2011-09-23 14:43:00,2011-10-20 14:10:00,26
15808,3724.77,744.954,5,143,2010-12-05 13:05:00,2011-02-06 14:33:00,63
15809,399.21,66.535,6,31,2011-02-10 11:16:00,2011-11-04 12:05:00,267
15810,1145.43,163.63285714285715,7,66,2011-02-16 09:11:00,2011-09-22 09:38:00,218
15811,2171.32,241.25777777777773,9,117,2010-12-09 15:29:00,2011-11-22 15:29:00,348
15812,1801.14,360.228,5,36,2011-01-26 12:12:00,2011-08-24 14:19:00,210
15813,1303.9099999999999,651.9549999999999,2,40,2011-04-14 09:09:00,2011-05-16 08:13:00,31
15814,1842.73,307.12166666666667,6,64,2011-10-20 09:04:00,2011-12-06 15:01:00,47
15815,2100.6,420.12,5,33,2011-03-25 08:43:00,2011-10-07 12:42:00,196
15819,1905.45,476.36250000000007,4,96,2011-03-08 09:45:00,2011-10-21 14:50:00,227
15820,206.98,206.98,1,17,2011-01-24 12:00:00,2011-01-24 12:00:00,0
15821,570.96,285.47999999999996,2,57,2011-10-09 13:28:00,2011-10-26 15:48:00,17
15822,885.47,442.73499999999996,2,28,2010-12-15 13:38:00,2011-12-06 14:50:00,356
15823,-840.76,-420.37999999999994,2,17,2010-12-02 15:08:00,2011-01-06 12:58:00,34
15825,532.94,532.94,1,20,2011-06-20 13:27:00,2011-06-20 13:27:00,0
15826,1649.3600000000001,412.34000000000003,4,64,2011-05-13 10:44:00,2011-10-19 13:24:00,159
15827,1641.48,82.07400000000001,20,73,2010-12-02 13:06:00,2011-09-27 15:35:00,299
15829,636.14,318.0699999999999,2,44,2011-07-22 10:23:00,2011-09-01 16:45:00,41
15830,547.7,273.85,2,39,2011-11-02 10:40:00,2011-11-10 13:35:00,8
15831,747.76,186.94000000000003,4,64,2011-01-19 14:44:00,2011-10-12 13:14:00,265
15832,836.79,836.7900000000001,1,54,2011-03-30 15:29:00,2011-03-30 15:29:00,0
15834,2084.9,347.48333333333335,6,243,2010-12-02 16:45:00,2011-09-30 14:41:00,301
15835,954.09,238.5225,4,47,2011-01-13 10:35:00,2011-10-26 15:47:00,286
15836,117.47,58.735,2,10,2011-10-20 17:13:00,2011-10-25 15:37:00,4
15837,391.98,391.98,1,24,2011-10-06 09:01:00,2011-10-06 09:01:00,0
15838,33350.76,1588.1314285714284,21,56,2010-12-02 14:23:00,2011-11-28 14:00:00,360
15839,1020.74,204.14800000000002,5,56,2011-07-14 16:35:00,2011-11-14 13:25:00,122
15840,345.66,115.21999999999998,3,26,2011-06-20 11:42:00,2011-10-12 09:08:00,113
15841,1209.1,201.51666666666665,6,36,2011-01-05 11:25:00,2011-10-06 18:31:00,274
15843,118.95000000000002,118.95000000000002,1,8,2011-02-09 10:19:00,2011-02-09 10:19:00,0
15844,130.73999999999998,130.73999999999998,1,11,2011-10-24 15:19:00,2011-10-24 15:19:00,0
15845,3650.87,365.087,10,97,2011-01-06 17:19:00,2011-11-22 09:42:00,319
15847,389.27,194.63499999999996,2,22,2011-02-24 16:46:00,2011-11-01 14:41:00,249
15850,238.85,119.425,2,87,2011-06-24 14:16:00,2011-11-20 14:14:00,148
15852,160.71,80.35499999999999,2,22,2011-05-26 13:26:00,2011-06-06 11:22:00,10
15853,110.8,110.80000000000001,1,29,2011-10-19 10:38:00,2011-10-19 10:38:00,0
15854,2974.65,247.88749999999996,12,105,2010-12-13 11:47:00,2011-12-05 13:39:00,357
15855,712.24,142.448,5,59,2011-03-21 12:32:00,2011-07-26 10:20:00,126
15856,16173.67,521.7312903225807,31,297,2010-12-09 13:34:00,2011-12-05 17:09:00,361
15857,297.0,296.99999999999994,1,14,2011-11-21 12:18:00,2011-11-21 12:18:00,0
15858,1438.85,287.77000000000004,5,145,2010-12-07 14:31:00,2011-11-24 12:48:00,351
15860,977.21,122.15124999999998,8,105,2010-12-06 11:38:00,2011-10-30 11:25:00,327
15861,3000.36,333.37333333333333,9,339,2011-03-17 20:12:00,2011-11-27 15:59:00,254
15862,832.88,208.22,4,142,2010-12-01 11:21:00,2011-12-01 13:28:00,365
15863,68.84,34.42,2,18,2011-05-31 11:36:00,2011-11-14 12:49:00,167
15864,1769.7800000000002,221.22250000000003,8,16,2011-01-27 16:43:00,2011-11-17 13:32:00,293
15865,895.13,298.37666666666667,3,37,2011-05-10 11:44:00,2011-10-30 12:43:00,173
15866,230.53,230.53,1,43,2011-08-30 14:09:00,2011-08-30 14:09:00,0
15867,3797.79,237.361875,16,302,2010-12-05 14:17:00,2011-12-04 13:37:00,363
15869,149.64,74.82000000000001,2,13,2011-03-07 17:19:00,2011-03-07 17:23:00,0
15870,354.09000000000003,354.09000000000003,1,68,2011-11-07 10:58:00,2011-11-07 10:58:00,0
15872,360.93,180.465,2,101,2011-11-25 11:54:00,2011-11-25 11:55:00,0
15874,4330.67,481.18555555555554,9,123,2011-02-28 13:28:00,2011-10-07 12:58:00,220
15877,440.78,146.92666666666668,3,122,2011-11-22 11:18:00,2011-12-08 11:57:00,16
15880,313.28000000000003,156.64,2,95,2010-12-05 13:00:00,2010-12-05 13:09:00,0
15881,438.24,54.78,8,26,2010-12-10 13:32:00,2011-01-31 16:59:00,52
15882,495.36,99.07200000000002,5,23,2010-12-06 13:01:00,2011-05-25 11:35:00,169
15883,396.48,198.23999999999998,2,42,2011-11-06 14:50:00,2011-12-07 17:05:00,31
15885,379.35,126.45,3,18,2011-02-03 15:28:00,2011-09-08 10:43:00,216
15886,181.09,181.09000000000003,1,12,2011-10-10 14:25:00,2011-10-10 14:25:00,0
15888,141.27,70.63499999999999,2,11,2011-09-20 12:30:00,2011-09-21 09:44:00,0
15889,446.87,223.435,2,79,2010-12-05 15:12:00,2011-07-06 11:10:00,212
15891,524.52,524.52,1,60,2011-04-27 12:35:00,2011-04-27 12:35:00,0
15894,263.55,131.775,2,35,2010-12-05 14:06:00,2011-03-31 13:50:00,115
15895,179.17,179.17000000000002,1,11,2011-07-13 10:27:00,2011-07-13 10:27:00,0
15897,222.05,111.025,2,17,2011-05-29 13:32:00,2011-05-29 13:50:00,0
15898,1384.68,230.77999999999997,6,70,2010-12-06 11:01:00,2011-12-08 15:23:00,367
15899,56.25,56.25,1,4,2010-12-06 10:36:00,2010-12-06 10:36:00,0
15900,351.11,351.11000000000007,1,44,2011-11-16 12:19:00,2011-11-16 12:19:00,0
15901,363.88,121.29333333333334,3,102,2011-07-08 12:18:00,2011-11-23 12:43:00,138
15903,5126.34,640.7925,8,46,2011-02-17 14:04:00,2011-11-30 08:08:00,285
15904,164.68,164.67999999999998,1,30,2011-12-01 14:50:00,2011-12-01 14:50:00,0
15906,1521.79,190.22375,8,114,2011-03-29 13:18:00,2011-11-20 12:24:00,235
15907,967.45,322.48333333333335,3,175,2011-05-13 13:01:00,2011-12-06 12:21:00,206
15909,191.94,191.93999999999997,1,7,2011-06-19 10:38:00,2011-06-19 10:38:00,0
15910,1232.18,154.0225,8,215,2011-01-27 11:55:00,2011-12-09 10:51:00,315
15912,264.62,132.30999999999997,2,19,2011-04-20 17:10:00,2011-06-14 14:29:00,54
15916,1491.24,149.12400000000002,10,125,2010-12-08 12:49:00,2011-11-23 13:46:00,350
15917,123.1,123.10000000000001,1,12,2011-04-06 10:40:00,2011-04-06 10:40:00,0
15918,334.23,167.115,2,33,2011-03-13 15:55:00,2011-06-02 11:42:00,80
15919,639.89,319.94500000000005,2,103,2010-12-06 11:26:00,2011-11-20 11:28:00,349
15920,167.5,41.875,4,53,2011-07-08 15:16:00,2011-07-08 15:31:00,0
15921,336.03000000000003,336.03000000000003,1,24,2011-06-20 11:03:00,2011-06-20 11:03:00,0
15922,363.6,181.80000000000004,2,11,2010-12-01 13:51:00,2010-12-02 13:05:00,0
15923,127.08,127.08000000000001,1,21,2010-12-02 12:16:00,2010-12-02 12:16:00,0
15925,207.15,207.14999999999998,1,12,2011-05-29 15:35:00,2011-05-29 15:35:00,0
15930,426.63,426.63000000000005,1,21,2011-10-03 14:52:00,2011-10-03 14:52:00,0
15932,2461.85,223.8045454545455,11,93,2011-02-23 14:50:00,2011-12-05 17:13:00,285
15933,1107.46,369.1533333333334,3,63,2011-09-14 12:05:00,2011-11-18 13:14:00,65
15935,416.86,208.43,2,12,2011-04-12 09:35:00,2011-04-14 13:27:00,2
15937,145.35,145.35,1,7,2011-10-06 15:48:00,2011-10-06 15:48:00,0
15938,404.58,80.916,5,13,2011-01-20 10:11:00,2011-08-19 12:56:00,211
15939,6102.26,381.39124999999996,16,28,2011-01-12 12:43:00,2011-09-11 11:30:00,241
15940,31.799999999999997,15.899999999999999,2,2,2011-02-01 16:18:00,2011-02-01 16:21:00,0
15942,337.44,337.43999999999994,1,14,2011-07-29 09:01:00,2011-07-29 09:01:00,0
15944,325.1,325.1,1,6,2011-03-08 10:33:00,2011-03-08 10:33:00,0
15945,181.0,181.0,1,2,2010-12-09 13:14:00,2010-12-09 13:14:00,0
15947,1708.24,1708.24,1,29,2011-09-18 10:46:00,2011-09-18 10:46:00,0
15948,955.24,477.62000000000006,2,51,2011-10-27 08:35:00,2011-12-01 15:32:00,35
15949,364.72,182.36,2,12,2011-09-29 17:34:00,2011-11-23 09:09:00,54
15950,1705.26,341.05199999999996,5,86,2010-12-15 11:56:00,2011-12-08 10:34:00,357
15951,669.57,223.18999999999997,3,36,2011-02-27 11:57:00,2011-12-08 18:57:00,284
15952,806.57,201.64249999999998,4,65,2011-04-28 12:55:00,2011-11-06 11:18:00,191
15953,1634.53,163.45299999999997,10,65,2010-12-05 15:15:00,2011-11-24 15:32:00,354
15955,4389.81,274.363125,16,137,2010-12-02 11:22:00,2011-11-15 14:15:00,348
15957,428.89,428.89000000000004,1,40,2011-11-08 12:14:00,2011-11-08 12:14:00,0
15958,104.35,104.35,1,7,2011-09-26 13:41:00,2011-09-26 13:41:00,0
15963,470.76,235.38000000000002,2,26,2011-10-25 13:05:00,2011-11-20 11:33:00,25
15965,845.64,211.41,4,88,2010-12-07 13:18:00,2011-11-22 16:44:00,350
15967,418.83,209.415,2,73,2011-01-25 11:57:00,2011-11-16 15:41:00,295
15969,582.9,145.72499999999997,4,20,2011-06-07 12:19:00,2011-12-07 11:06:00,182
15970,314.1,314.1,1,11,2011-02-09 12:08:00,2011-02-09 12:08:00,0
15971,4199.85,349.9875,12,10,2011-02-01 16:47:00,2011-11-22 12:50:00,293
15973,99.77000000000002,33.25666666666667,3,4,2010-12-08 11:42:00,2011-04-18 09:39:00,130
15974,3429.55,428.69375,8,141,2011-02-24 10:10:00,2011-10-31 13:13:00,249
15975,371.01,371.01,1,24,2011-09-16 13:33:00,2011-09-16 13:33:00,0
15976,430.94,215.47,2,83,2011-05-03 17:12:00,2011-06-27 13:00:00,54
15977,1054.73,527.365,2,48,2011-10-31 16:24:00,2011-11-22 13:29:00,21
15978,1098.78,1098.78,1,49,2011-09-23 15:21:00,2011-09-23 15:21:00,0
15980,2398.86,799.6199999999999,3,40,2011-03-30 15:05:00,2011-09-12 09:41:00,165
15981,3408.48,426.06,8,53,2011-02-01 13:50:00,2011-11-15 08:00:00,286
15983,1475.02,368.755,4,82,2010-12-01 12:15:00,2011-11-17 17:34:00,351
15984,2816.97,256.08818181818185,11,217,2010-12-06 13:21:00,2011-12-07 12:16:00,365
15985,1037.42,345.8066666666667,3,29,2011-04-17 11:04:00,2011-08-08 16:31:00,113
15986,168.12,168.11999999999998,1,14,2011-11-09 15:17:00,2011-11-09 15:17:00,0
15987,1451.28,207.32571428571427,7,110,2010-12-06 08:34:00,2011-11-27 15:38:00,356
15988,158.03,158.03,1,26,2011-11-20 13:23:00,2011-11-20 13:23:00,0
15990,792.11,396.05500000000006,2,52,2011-02-25 15:35:00,2011-10-26 15:58:00,243
15992,41.989999999999995,41.989999999999995,1,3,2011-12-06 11:00:00,2011-12-06 11:00:00,0
15993,2756.82,275.682,10,336,2011-10-26 16:21:00,2011-12-01 10:45:00,35
15994,427.07,427.07000000000005,1,31,2011-10-16 12:28:00,2011-10-16 12:28:00,0
15996,1044.78,149.25428571428574,7,103,2010-12-08 15:59:00,2011-09-12 15:14:00,277
15998,3084.17,514.0283333333333,6,373,2010-12-12 13:32:00,2011-11-03 12:45:00,325
16000,12393.7,4131.233333333333,3,9,2011-12-07 12:14:00,2011-12-07 12:17:00,0
16003,2735.37,547.074,5,82,2010-12-15 12:09:00,2011-11-10 09:57:00,329
16005,615.39,153.84750000000003,4,173,2011-03-14 11:46:00,2011-11-27 13:47:00,258
16006,101.4,101.4,1,8,2011-05-12 13:12:00,2011-05-12 13:12:00,0
16007,1701.94,425.485,4,221,2011-05-08 13:32:00,2011-10-23 11:05:00,167
16008,478.78,159.59333333333333,3,29,2011-05-19 10:54:00,2011-11-16 10:32:00,180
16009,992.71,248.17750000000004,4,68,2011-07-03 11:26:00,2011-11-17 16:51:00,137
16010,407.5,135.83333333333334,3,62,2010-12-12 12:18:00,2011-04-08 10:14:00,116
16011,3362.71,210.16937499999997,16,99,2010-12-08 16:34:00,2011-12-01 16:31:00,357
16012,1415.29,471.7633333333333,3,87,2011-07-07 18:02:00,2011-11-04 13:25:00,119
16013,33366.25,617.8935185185185,54,34,2010-12-03 13:09:00,2011-12-06 10:36:00,367
16014,653.13,163.28250000000003,4,123,2011-02-21 17:42:00,2011-11-04 11:23:00,255
16015,690.54,172.63500000000002,4,146,2011-10-21 12:56:00,2011-12-06 10:58:00,45
16016,1483.31,148.331,10,156,2010-12-08 12:36:00,2011-12-06 14:35:00,363
16017,211.88,211.88,1,26,2011-10-23 12:56:00,2011-10-23 12:56:00,0
16018,408.90000000000003,204.45000000000002,2,26,2011-06-12 13:52:00,2011-10-31 14:13:00,141
16019,3450.2400000000002,345.024,10,133,2010-12-10 12:29:00,2011-12-08 10:06:00,362
16020,851.01,283.67,3,42,2011-10-05 13:54:00,2011-11-23 11:18:00,48
16022,628.28,628.2800000000002,1,68,2011-03-24 13:16:00,2011-03-24 13:16:00,0
16023,719.81,239.93666666666664,3,90,2011-03-18 13:32:00,2011-10-24 16:34:00,220
16024,251.24,251.24,1,61,2011-11-27 13:26:00,2011-11-27 13:26:00,0
16025,439.65999999999997,439.65999999999997,1,28,2011-11-10 11:45:00,2011-11-10 11:45:00,0
16026,236.09,236.09,1,30,2011-10-27 13:53:00,2011-10-27 13:53:00,0
16027,852.12,121.73142857142857,7,12,2011-02-10 12:19:00,2011-09-09 10:47:00,210
16029,50992.61,670.9553947368421,76,46,2010-12-01 09:57:00,2011-11-01 10:27:00,335
16030,331.24,331.24,1,28,2011-02-03 11:28:00,2011-02-03 11:28:00,0
16031,548.94,274.47,2,91,2011-04-06 14:23:00,2011-09-08 13:07:00,154
16033,8727.61,323.24481481481484,27,539,2010-12-05 10:36:00,2011-12-04 12:44:00,364
16034,437.7,145.89999999999998,3,18,2011-01-11 11:54:00,2011-05-27 16:17:00,136
16036,758.92,379.4599999999999,2,55,2011-03-21 13:01:00,2011-09-13 14:53:00,176
16037,855.02,285.0066666666667,3,37,2010-12-16 10:18:00,2011-03-15 09:13:00,88
16038,454.33000000000004,113.5825,4,24,2011-05-22 11:29:00,2011-12-02 12:40:00,194
16040,1313.55,437.8500000000001,3,57,2011-03-16 09:58:00,2011-10-05 13:47:00,203
16041,3166.4,1055.4666666666667,3,6,2011-07-21 16:27:00,2011-11-09 12:25:00,110
16042,1147.37,163.91000000000003,7,68,2010-12-02 12:50:00,2011-11-17 17:50:00,350
